,is_canceled,lead_time,Direct(bool),precancel(bool),prebook(bool),change_room(bool),reserve_change(bool),parkinglot(bool),special_request(bool),customer_type(label)
11799,0,316,0.0,0,0,0,0,0.0,0.0,3
11800,0,316,0.0,0,0,0,0,0.0,0.0,3
11801,0,316,0.0,0,0,0,0,0.0,0.0,3
11802,0,316,0.0,0,0,1,0,0.0,0.0,3
11803,0,316,0.0,0,0,0,0,0.0,0.0,3
11804,0,316,0.0,0,0,0,0,0.0,0.0,3
11805,0,316,0.0,0,0,0,0,0.0,0.0,3
11806,0,316,0.0,0,0,0,0,0.0,0.0,3
11807,0,159,0.0,0,0,1,0,0.0,1.0,2
11808,0,316,0.0,0,0,0,0,0.0,0.0,3
11809,0,316,0.0,0,0,0,0,0.0,0.0,3
11810,0,316,0.0,0,0,0,0,0.0,0.0,3
11811,0,316,0.0,0,0,0,0,0.0,0.0,3
11812,0,316,0.0,0,0,0,0,0.0,0.0,3
11813,0,316,0.0,0,0,0,0,0.0,0.0,3
11814,0,316,0.0,0,0,0,0,0.0,0.0,3
11815,0,316,0.0,0,0,0,0,0.0,0.0,3
11816,0,316,0.0,0,0,0,0,0.0,0.0,3
11817,1,316,0.0,0,0,0,0,0.0,0.0,3
11818,0,316,0.0,0,0,0,0,0.0,0.0,3
11819,0,316,0.0,0,0,0,0,0.0,0.0,3
11820,0,316,0.0,0,0,0,0,0.0,0.0,3
11821,0,316,0.0,0,0,0,0,0.0,0.0,3
11822,0,316,0.0,0,0,0,0,0.0,0.0,3
11823,0,316,0.0,0,0,0,0,0.0,0.0,3
11824,0,316,0.0,0,0,1,0,0.0,0.0,3
11825,0,316,0.0,0,0,1,0,0.0,0.0,3
11826,0,316,0.0,0,0,0,0,0.0,0.0,3
11827,0,316,0.0,0,0,1,0,0.0,1.0,3
11828,0,316,0.0,0,0,0,0,0.0,0.0,3
11829,0,316,0.0,0,0,0,0,0.0,0.0,3
11830,0,316,0.0,0,0,0,0,0.0,0.0,3
11831,0,316,0.0,0,0,0,0,0.0,0.0,3
11832,0,316,0.0,0,0,0,0,0.0,0.0,3
11833,0,316,0.0,0,0,0,0,0.0,0.0,3
11834,0,316,0.0,0,0,0,0,0.0,0.0,3
11835,0,316,0.0,0,0,0,0,0.0,0.0,3
11836,0,316,0.0,0,0,0,0,0.0,0.0,3
11837,0,316,0.0,0,0,0,0,0.0,0.0,3
11838,0,316,0.0,0,0,0,0,0.0,0.0,3
11839,1,316,0.0,0,0,0,0,0.0,0.0,3
11840,0,159,0.0,0,0,0,0,0.0,0.0,2
11841,0,316,0.0,0,0,0,0,0.0,0.0,3
11842,0,316,0.0,0,0,0,0,0.0,0.0,3
11843,0,316,0.0,0,0,0,0,0.0,0.0,3
11844,0,316,0.0,0,0,0,0,0.0,0.0,3
11845,0,316,0.0,0,0,0,0,0.0,0.0,3
11846,0,316,0.0,0,0,0,0,0.0,0.0,3
11847,0,316,0.0,0,0,0,0,0.0,0.0,3
11848,0,316,0.0,0,0,0,0,0.0,0.0,3
11849,0,316,0.0,0,0,0,0,0.0,0.0,3
11850,0,316,0.0,0,0,0,0,0.0,0.0,3
11851,0,316,0.0,0,0,0,0,0.0,0.0,3
11852,0,316,0.0,0,0,0,0,0.0,0.0,3
11853,0,316,0.0,0,0,0,0,0.0,0.0,3
11854,0,316,0.0,0,0,0,0,0.0,0.0,3
11855,0,316,0.0,0,0,1,0,0.0,0.0,3
11856,0,316,0.0,0,0,0,0,0.0,0.0,3
11857,0,316,0.0,0,0,0,0,0.0,0.0,3
11858,0,316,0.0,0,0,0,0,0.0,0.0,3
11859,1,159,0.0,0,0,0,0,0.0,0.0,3
11860,0,316,0.0,0,0,0,0,0.0,0.0,3
11861,0,316,0.0,0,0,0,0,0.0,0.0,3
11862,0,316,0.0,0,0,0,0,0.0,0.0,3
11863,0,316,0.0,0,0,0,0,0.0,0.0,3
11864,0,316,0.0,0,0,0,0,0.0,0.0,3
11865,0,316,0.0,0,0,1,0,0.0,0.0,3
11866,0,316,0.0,0,0,1,0,0.0,0.0,3
11867,0,316,0.0,0,0,0,0,0.0,0.0,3
11868,0,316,0.0,0,0,0,0,0.0,0.0,3
11869,0,316,0.0,0,0,0,0,0.0,0.0,3
11870,0,316,0.0,0,0,0,0,0.0,0.0,3
11871,0,316,0.0,0,0,0,0,0.0,0.0,3
11872,0,316,0.0,0,0,0,0,0.0,0.0,3
11873,0,316,0.0,0,0,0,0,0.0,0.0,3
11874,0,316,0.0,0,0,0,0,0.0,0.0,3
11875,0,316,0.0,0,0,0,0,0.0,0.0,3
11876,0,316,0.0,0,0,0,0,0.0,0.0,3
11877,0,316,0.0,0,0,0,0,0.0,0.0,3
11878,0,316,0.0,0,0,0,0,0.0,0.0,3
11879,0,316,0.0,0,0,0,0,0.0,0.0,3
11880,1,316,0.0,0,0,0,0,0.0,0.0,3
11881,0,316,0.0,0,0,0,0,0.0,0.0,3
11882,0,316,0.0,0,0,0,0,0.0,0.0,3
11883,0,316,0.0,0,0,0,0,0.0,0.0,3
11884,0,316,0.0,0,0,0,0,0.0,0.0,3
11885,0,316,0.0,0,0,0,0,0.0,0.0,3
11886,0,316,0.0,0,0,0,0,0.0,0.0,3
11887,0,316,0.0,0,0,0,0,0.0,0.0,3
11888,0,316,0.0,0,0,0,0,0.0,0.0,3
11889,0,316,0.0,0,0,0,0,0.0,0.0,3
11890,1,316,0.0,0,0,0,0,0.0,0.0,3
11891,0,316,0.0,0,0,1,0,0.0,1.0,3
11892,0,159,0.0,0,0,1,0,0.0,1.0,2
11893,0,316,0.0,0,0,0,0,0.0,0.0,3
11894,0,316,0.0,0,0,0,0,0.0,0.0,3
11895,0,316,0.0,0,0,0,0,0.0,0.0,3
11896,0,316,0.0,0,0,0,0,0.0,0.0,3
11897,0,316,0.0,0,0,0,0,0.0,0.0,3
11898,0,316,0.0,0,0,0,0,0.0,0.0,3
11899,0,316,0.0,0,0,0,0,0.0,0.0,3
11900,0,316,0.0,0,0,0,0,0.0,0.0,3
11901,0,316,0.0,0,0,0,0,0.0,0.0,3
11902,1,316,0.0,0,0,0,0,0.0,0.0,3
11903,0,172,0.0,0,0,0,0,0.0,0.0,2
11904,0,159,0.0,0,0,1,0,0.0,1.0,2
11905,1,134,0.0,0,0,0,0,0.0,0.0,2
11906,0,316,0.0,0,0,0,0,0.0,0.0,3
11907,1,37,0.0,0,0,0,0,0.0,0.0,2
11908,1,51,0.0,0,0,0,0,0.0,0.0,2
11909,1,37,0.0,0,0,0,0,0.0,0.0,2
11910,1,64,0.0,0,0,0,0,0.0,0.0,2
11911,1,64,0.0,0,0,0,0,0.0,0.0,2
11912,0,160,0.0,0,0,1,0,0.0,0.0,2
11913,1,3,0.0,0,0,0,0,0.0,0.0,2
11914,1,64,0.0,0,0,0,0,0.0,0.0,2
11915,1,64,0.0,0,0,0,0,0.0,0.0,2
11916,1,64,0.0,0,0,0,0,0.0,0.0,2
11917,0,160,0.0,0,0,1,0,0.0,1.0,3
11918,0,178,0.0,0,0,1,0,1.0,1.0,2
11919,1,0,0.0,0,0,1,0,0.0,1.0,2
11920,1,60,0.0,0,0,0,0,0.0,0.0,2
11921,1,56,0.0,0,0,0,0,0.0,0.0,2
11922,1,119,0.0,0,0,0,0,0.0,0.0,2
11923,1,53,0.0,0,0,0,0,0.0,0.0,2
11924,1,35,0.0,0,0,0,0,0.0,0.0,2
11925,1,144,0.0,0,0,0,0,0.0,1.0,2
11926,1,133,0.0,0,0,0,0,0.0,0.0,2
11927,1,144,0.0,0,0,0,0,0.0,1.0,2
11928,1,44,0.0,0,0,0,0,0.0,0.0,2
11929,0,147,0.0,0,0,0,0,0.0,1.0,2
11930,1,144,0.0,0,0,0,0,0.0,1.0,2
11931,1,61,0.0,0,0,0,0,0.0,0.0,2
11932,1,135,0.0,0,0,0,0,0.0,0.0,2
11933,1,135,0.0,0,0,0,0,0.0,0.0,2
11934,1,135,0.0,0,0,0,0,0.0,0.0,2
11935,1,135,0.0,0,0,0,0,0.0,0.0,2
11936,1,51,0.0,0,0,0,0,0.0,0.0,2
11937,1,135,0.0,0,0,0,0,0.0,0.0,2
11938,1,135,0.0,0,0,0,0,0.0,0.0,2
11939,1,135,0.0,0,0,0,0,0.0,0.0,2
11940,1,135,0.0,0,0,0,0,0.0,0.0,2
11941,1,135,0.0,0,0,0,0,0.0,0.0,2
11942,1,135,0.0,0,0,0,0,0.0,0.0,2
11943,1,153,0.0,0,0,0,0,0.0,1.0,2
11944,1,107,0.0,0,0,0,0,0.0,0.0,2
11945,1,52,0.0,0,0,0,0,0.0,0.0,2
11946,1,8,0.0,0,0,0,0,0.0,0.0,2
11947,1,63,0.0,0,0,0,0,0.0,0.0,2
11948,1,2,0.0,0,0,0,0,0.0,0.0,2
11949,1,57,0.0,0,0,0,0,0.0,1.0,2
11950,1,16,0.0,0,0,0,0,0.0,0.0,2
11951,0,168,0.0,0,0,0,0,1.0,1.0,2
11952,1,95,0.0,0,0,0,0,0.0,0.0,3
11953,1,95,0.0,0,0,0,0,0.0,0.0,3
11954,1,95,0.0,0,0,0,0,0.0,0.0,3
11955,1,15,0.0,0,0,0,0,0.0,0.0,2
11956,1,48,0.0,0,0,0,0,0.0,0.0,2
11957,1,95,0.0,0,0,0,0,0.0,0.0,3
11958,1,48,0.0,0,0,0,0,0.0,0.0,2
11959,1,205,0.0,0,0,0,0,0.0,0.0,2
11960,1,107,0.0,0,0,0,0,0.0,1.0,3
11961,1,205,0.0,0,0,0,0,0.0,0.0,2
11962,1,205,0.0,0,0,0,0,0.0,0.0,2
11963,1,205,0.0,0,0,0,0,0.0,0.0,2
11964,1,205,0.0,0,0,0,0,0.0,0.0,2
11965,1,55,0.0,0,0,0,0,0.0,0.0,3
11966,1,148,0.0,0,0,0,0,0.0,0.0,2
11967,1,202,0.0,0,0,0,0,0.0,0.0,2
11968,1,205,0.0,0,0,0,0,0.0,0.0,2
11969,1,205,0.0,0,0,0,0,0.0,0.0,2
11970,1,16,1.0,0,0,0,0,0.0,1.0,2
11971,1,30,1.0,0,0,0,0,0.0,0.0,2
11972,1,89,0.0,0,0,0,0,0.0,0.0,2
11973,1,102,0.0,0,0,0,0,0.0,0.0,3
11974,1,202,0.0,0,0,0,0,0.0,0.0,2
11975,1,107,0.0,0,0,0,0,0.0,1.0,3
11976,1,205,0.0,0,0,0,0,0.0,0.0,2
11977,1,205,0.0,0,0,0,0,0.0,0.0,2
11978,1,30,1.0,0,0,0,0,0.0,1.0,2
11979,1,205,0.0,0,0,0,0,0.0,0.0,2
11980,1,205,0.0,0,0,0,0,0.0,0.0,2
11981,1,205,0.0,0,0,0,0,0.0,0.0,2
11982,1,205,0.0,0,0,0,0,0.0,0.0,2
11983,1,205,0.0,0,0,0,0,0.0,0.0,2
11984,1,72,0.0,0,0,0,0,0.0,0.0,2
11985,0,148,0.0,0,0,0,0,0.0,1.0,2
11986,0,148,0.0,0,0,0,0,0.0,1.0,2
11987,1,202,0.0,0,0,0,0,0.0,0.0,2
11988,1,21,0.0,0,0,0,0,0.0,0.0,2
11989,0,148,0.0,0,0,0,0,0.0,1.0,2
11990,1,27,0.0,0,0,0,0,0.0,1.0,2
11991,1,5,0.0,0,0,0,0,0.0,0.0,2
11992,1,76,0.0,0,0,0,0,0.0,0.0,2
11993,1,18,0.0,0,0,0,0,0.0,0.0,2
11994,1,27,0.0,0,0,0,0,0.0,1.0,2
11995,0,143,0.0,0,0,0,0,0.0,0.0,3
11996,0,143,0.0,0,0,0,0,0.0,0.0,3
11997,1,15,0.0,0,0,0,0,0.0,0.0,2
11998,0,157,0.0,0,0,1,0,0.0,1.0,2
11999,1,115,0.0,0,0,0,0,0.0,1.0,2
12000,1,56,0.0,0,0,0,0,0.0,0.0,3
12001,1,56,0.0,0,0,0,0,0.0,0.0,3
12002,1,56,0.0,0,0,0,0,0.0,0.0,3
12003,1,56,0.0,0,0,0,0,0.0,0.0,3
12004,1,56,0.0,0,0,0,0,0.0,0.0,3
12005,1,56,0.0,0,0,0,0,0.0,0.0,3
12006,1,56,0.0,0,0,0,0,0.0,0.0,3
12007,1,56,0.0,0,0,0,0,0.0,0.0,3
12008,1,56,0.0,0,0,0,0,0.0,0.0,3
12009,1,41,1.0,0,0,0,0,0.0,0.0,2
12010,1,56,0.0,0,0,0,0,0.0,0.0,3
12011,1,56,0.0,0,0,0,0,0.0,0.0,3
12012,1,56,0.0,0,0,0,0,0.0,0.0,3
12013,1,56,0.0,0,0,0,0,0.0,0.0,3
12014,1,56,0.0,0,0,0,0,0.0,0.0,3
12015,1,56,0.0,0,0,0,0,0.0,0.0,3
12016,1,56,0.0,0,0,0,0,0.0,0.0,3
12017,1,35,1.0,0,0,0,0,0.0,0.0,2
12018,1,56,0.0,0,0,0,0,0.0,0.0,3
12019,1,56,0.0,0,0,0,0,0.0,0.0,3
12020,1,14,0.0,0,0,0,0,0.0,0.0,2
12021,1,56,0.0,0,0,0,0,0.0,0.0,3
12022,1,38,0.0,0,0,0,0,0.0,0.0,2
12023,1,12,0.0,0,0,0,0,0.0,0.0,2
12024,1,55,0.0,0,0,0,0,0.0,0.0,2
12025,1,136,0.0,0,0,0,0,0.0,1.0,2
12026,1,17,0.0,0,0,0,0,0.0,0.0,2
12027,1,55,0.0,0,0,0,0,0.0,0.0,2
12028,1,12,0.0,0,0,0,0,0.0,0.0,2
12029,1,25,0.0,0,0,0,0,0.0,0.0,2
12030,1,55,0.0,0,0,0,0,0.0,0.0,2
12031,1,12,0.0,0,0,0,0,0.0,0.0,2
12032,1,146,0.0,0,0,0,0,0.0,1.0,2
12033,1,12,0.0,0,0,0,0,0.0,0.0,2
12034,1,17,0.0,0,0,0,0,0.0,0.0,2
12035,1,47,0.0,0,0,0,0,0.0,0.0,2
12036,1,11,0.0,0,0,0,0,0.0,0.0,2
12037,1,141,0.0,0,0,0,0,0.0,0.0,2
12038,1,15,1.0,0,0,0,0,0.0,0.0,2
12039,1,15,1.0,0,0,0,0,0.0,0.0,2
12040,1,15,0.0,0,0,0,0,0.0,0.0,2
12041,1,57,0.0,0,0,0,0,0.0,0.0,3
12042,1,57,0.0,0,0,0,0,0.0,0.0,3
12043,1,57,0.0,0,0,0,0,0.0,0.0,3
12044,1,9,0.0,0,0,0,0,0.0,0.0,2
12045,1,57,0.0,0,0,0,0,0.0,0.0,3
12046,1,57,0.0,0,0,0,0,0.0,0.0,3
12047,1,57,0.0,0,0,0,0,0.0,0.0,3
12048,1,57,0.0,0,0,0,0,0.0,0.0,3
12049,1,57,0.0,0,0,0,0,0.0,0.0,3
12050,1,57,0.0,0,0,0,0,0.0,0.0,3
12051,1,11,0.0,0,0,0,0,0.0,1.0,2
12052,1,73,0.0,0,0,0,0,0.0,0.0,2
12053,1,44,0.0,0,0,0,0,0.0,0.0,2
12054,1,11,0.0,0,0,0,0,0.0,1.0,2
12055,1,53,0.0,0,0,0,0,0.0,0.0,2
12056,1,124,0.0,0,0,0,0,0.0,0.0,2
12057,1,113,0.0,0,0,0,0,0.0,0.0,2
12058,1,113,0.0,0,0,0,0,0.0,0.0,2
12059,1,113,0.0,0,0,0,0,0.0,0.0,2
12060,1,113,0.0,0,0,0,0,0.0,0.0,2
12061,1,113,0.0,0,0,0,0,0.0,0.0,2
12062,1,113,0.0,0,0,0,0,0.0,0.0,2
12063,1,113,0.0,0,0,0,0,0.0,0.0,2
12064,1,113,0.0,0,0,0,0,0.0,0.0,2
12065,1,113,0.0,0,0,0,0,0.0,0.0,2
12066,1,113,0.0,0,0,0,0,0.0,0.0,2
12067,1,6,0.0,0,0,0,0,0.0,0.0,2
12068,1,113,0.0,0,0,0,0,0.0,0.0,2
12069,1,113,0.0,0,0,0,0,0.0,0.0,2
12070,1,113,0.0,0,0,0,0,0.0,0.0,2
12071,1,113,0.0,0,0,0,0,0.0,0.0,2
12072,1,113,0.0,0,0,0,0,0.0,0.0,2
12073,1,113,0.0,0,0,0,0,0.0,0.0,2
12074,1,113,0.0,0,0,0,0,0.0,0.0,2
12075,1,113,0.0,0,0,0,0,0.0,0.0,2
12076,0,151,0.0,0,0,0,0,0.0,0.0,3
12077,1,12,0.0,0,0,0,0,0.0,0.0,2
12078,1,113,0.0,0,0,0,0,0.0,0.0,2
12079,1,113,0.0,0,0,0,0,0.0,0.0,2
12080,1,113,0.0,0,0,0,0,0.0,0.0,2
12081,1,113,0.0,0,0,0,0,0.0,0.0,2
12082,1,15,0.0,0,0,0,0,0.0,0.0,2
12083,1,113,0.0,0,0,0,0,0.0,0.0,2
12084,1,113,0.0,0,0,0,0,0.0,0.0,2
12085,1,113,0.0,0,0,0,0,0.0,0.0,2
12086,1,113,0.0,0,0,0,0,0.0,0.0,2
12087,1,113,0.0,0,0,0,0,0.0,0.0,2
12088,1,113,0.0,0,0,0,0,0.0,0.0,2
12089,1,113,0.0,0,0,0,0,0.0,0.0,2
12090,1,113,0.0,0,0,0,0,0.0,0.0,2
12091,1,113,0.0,0,0,0,0,0.0,0.0,2
12092,1,113,0.0,0,0,0,0,0.0,0.0,2
12093,1,113,0.0,0,0,0,0,0.0,0.0,2
12094,1,113,0.0,0,0,0,0,0.0,0.0,2
12095,1,124,0.0,0,0,0,0,0.0,1.0,2
12096,0,150,0.0,0,0,0,0,0.0,1.0,3
12097,1,113,0.0,0,0,0,0,0.0,0.0,2
12098,1,113,0.0,0,0,0,0,0.0,0.0,2
12099,1,21,0.0,0,0,0,0,0.0,0.0,2
12100,1,113,0.0,0,0,0,0,0.0,0.0,2
12101,1,113,0.0,0,0,0,0,0.0,0.0,2
12102,1,18,0.0,0,0,0,0,0.0,0.0,2
12103,1,25,0.0,0,0,0,0,0.0,0.0,2
12104,1,18,0.0,0,0,0,0,0.0,0.0,2
12105,1,76,0.0,0,0,0,0,0.0,0.0,2
12106,1,120,0.0,0,0,0,0,0.0,1.0,2
12107,1,2,0.0,0,0,0,0,0.0,0.0,2
12108,1,40,1.0,0,0,0,0,0.0,0.0,2
12109,1,60,0.0,0,0,0,0,0.0,0.0,2
12110,1,31,0.0,0,0,0,0,0.0,0.0,2
12111,1,35,0.0,0,0,0,0,0.0,0.0,2
12112,1,23,0.0,0,0,0,0,0.0,0.0,2
12113,1,148,0.0,0,0,0,0,0.0,1.0,2
12114,1,21,0.0,0,0,0,0,0.0,0.0,2
12115,1,147,0.0,0,0,0,0,0.0,0.0,2
12116,1,58,0.0,0,0,0,0,0.0,0.0,2
12117,1,77,0.0,0,0,0,0,0.0,0.0,2
12118,1,58,0.0,0,0,0,0,0.0,0.0,2
12119,1,92,0.0,0,0,0,0,0.0,0.0,2
12120,1,101,0.0,0,0,0,0,0.0,0.0,2
12121,1,146,0.0,0,0,0,0,0.0,0.0,2
12122,1,61,0.0,0,0,0,0,0.0,1.0,2
12123,1,112,0.0,0,0,0,0,0.0,0.0,2
12124,1,101,0.0,0,0,0,0,0.0,0.0,2
12125,1,71,0.0,0,0,0,0,0.0,0.0,2
12126,1,71,0.0,0,0,0,0,0.0,0.0,2
12127,1,71,0.0,0,0,0,0,0.0,0.0,2
12128,1,71,0.0,0,0,0,0,0.0,0.0,2
12129,1,330,0.0,0,0,0,0,0.0,0.0,2
12130,0,164,1.0,0,0,0,0,0.0,1.0,2
12131,1,85,0.0,0,0,0,0,0.0,0.0,2
12132,1,85,0.0,0,0,0,0,0.0,0.0,2
12133,1,85,0.0,0,0,0,0,0.0,0.0,2
12134,1,330,0.0,0,0,0,0,0.0,0.0,2
12135,1,11,0.0,0,0,0,0,0.0,0.0,2
12136,1,85,0.0,0,0,0,0,0.0,0.0,2
12137,1,20,0.0,0,0,0,0,0.0,0.0,2
12138,1,85,0.0,0,0,0,0,0.0,0.0,2
12139,1,85,0.0,0,0,0,0,0.0,0.0,2
12140,1,30,0.0,0,0,0,0,0.0,0.0,2
12141,1,112,0.0,0,0,0,0,0.0,0.0,3
12142,1,30,0.0,0,0,0,0,0.0,0.0,2
12143,1,30,0.0,0,0,0,0,0.0,0.0,2
12144,1,330,0.0,0,0,0,0,0.0,0.0,2
12145,1,330,0.0,0,0,0,0,0.0,0.0,2
12146,1,330,0.0,0,0,0,0,0.0,0.0,2
12147,1,330,0.0,0,0,0,0,0.0,0.0,2
12148,1,30,0.0,0,0,0,0,0.0,0.0,2
12149,1,30,0.0,0,0,0,0,0.0,0.0,2
12150,1,330,0.0,0,0,0,0,0.0,0.0,2
12151,1,330,0.0,0,0,0,0,0.0,0.0,2
12152,1,330,0.0,0,0,0,0,0.0,0.0,2
12153,1,330,0.0,0,0,0,0,0.0,0.0,2
12154,1,330,0.0,0,0,0,0,0.0,0.0,2
12155,0,172,0.0,0,0,0,0,0.0,0.0,2
12156,1,330,0.0,0,0,0,0,0.0,0.0,2
12157,1,330,0.0,0,0,0,0,0.0,0.0,2
12158,1,30,0.0,0,0,0,0,0.0,0.0,2
12159,1,30,0.0,0,0,0,0,0.0,0.0,2
12160,1,30,0.0,0,0,0,0,0.0,0.0,2
12161,1,30,0.0,0,0,0,0,0.0,0.0,2
12162,1,55,0.0,0,0,0,0,0.0,0.0,2
12163,1,330,0.0,0,0,0,0,0.0,0.0,2
12164,1,30,0.0,0,0,0,0,0.0,0.0,2
12165,1,30,0.0,0,0,0,0,0.0,0.0,2
12166,1,30,0.0,0,0,0,0,0.0,0.0,2
12167,1,30,0.0,0,0,0,0,0.0,0.0,2
12168,1,30,0.0,0,0,0,0,0.0,0.0,2
12169,1,30,0.0,0,0,0,0,0.0,0.0,2
12170,1,30,0.0,0,0,0,0,0.0,0.0,2
12171,1,30,0.0,0,0,0,0,0.0,0.0,2
12172,1,30,0.0,0,0,0,0,0.0,0.0,2
12173,1,330,0.0,0,0,0,0,0.0,0.0,2
12174,1,330,0.0,0,0,0,0,0.0,0.0,2
12175,1,330,0.0,0,0,0,0,0.0,0.0,2
12176,1,330,0.0,0,0,0,0,0.0,0.0,2
12177,1,330,0.0,0,0,0,0,0.0,0.0,2
12178,1,330,0.0,0,0,0,0,0.0,0.0,2
12179,1,30,0.0,0,0,0,0,0.0,0.0,2
12180,1,330,0.0,0,0,0,0,0.0,0.0,2
12181,1,30,0.0,0,0,0,0,0.0,0.0,2
12182,1,57,0.0,0,0,0,0,0.0,1.0,2
12183,1,330,0.0,0,0,0,0,0.0,0.0,2
12184,1,330,0.0,0,0,0,0,0.0,0.0,2
12185,1,330,0.0,0,0,0,0,0.0,0.0,2
12186,1,30,0.0,0,0,0,0,0.0,0.0,2
12187,1,330,0.0,0,0,0,0,0.0,0.0,2
12188,1,330,0.0,0,0,0,0,0.0,0.0,2
12189,1,330,0.0,0,0,0,0,0.0,0.0,2
12190,1,30,0.0,0,0,0,0,0.0,0.0,2
12191,1,30,0.0,0,0,0,0,0.0,0.0,2
12192,1,30,0.0,0,0,0,0,0.0,0.0,2
12193,1,30,0.0,0,0,0,0,0.0,0.0,2
12194,1,30,0.0,0,0,0,0,0.0,0.0,2
12195,1,330,0.0,0,0,0,0,0.0,0.0,2
12196,1,330,0.0,0,0,0,0,0.0,0.0,2
12197,1,330,0.0,0,0,0,0,0.0,0.0,2
12198,1,330,0.0,0,0,0,0,0.0,0.0,2
12199,1,330,0.0,0,0,0,0,0.0,0.0,2
12200,1,30,0.0,0,0,0,0,0.0,0.0,2
12201,1,30,0.0,0,0,0,0,0.0,0.0,2
12202,1,62,0.0,0,0,0,0,0.0,0.0,2
12203,1,112,0.0,0,0,0,0,0.0,1.0,3
12204,1,120,0.0,0,0,0,0,0.0,1.0,2
12205,0,151,0.0,0,0,0,0,0.0,0.0,2
12206,1,147,0.0,0,0,0,0,0.0,0.0,2
12207,1,130,0.0,0,0,0,0,0.0,0.0,2
12208,1,188,0.0,0,0,0,0,0.0,0.0,2
12209,1,118,0.0,0,0,0,0,0.0,0.0,2
12210,1,22,0.0,0,0,0,0,0.0,0.0,2
12211,1,147,0.0,0,0,0,0,0.0,1.0,2
12212,1,112,0.0,0,0,0,0,0.0,0.0,3
12213,1,130,0.0,0,0,0,0,0.0,0.0,2
12214,1,145,0.0,0,0,0,0,0.0,0.0,2
12215,1,112,0.0,0,0,0,0,0.0,0.0,3
12216,1,129,0.0,0,0,0,0,0.0,0.0,2
12217,1,98,0.0,0,0,0,0,0.0,0.0,2
12218,0,148,0.0,0,0,1,0,0.0,0.0,3
12219,1,114,0.0,0,0,0,0,0.0,0.0,2
12220,1,118,0.0,0,0,0,0,0.0,0.0,2
12221,1,13,0.0,0,0,0,0,0.0,0.0,2
12222,1,112,0.0,0,0,0,0,0.0,0.0,3
12223,0,148,0.0,0,0,1,0,0.0,0.0,3
12224,1,150,0.0,0,0,0,0,0.0,1.0,2
12225,1,129,0.0,0,0,0,0,0.0,0.0,2
12226,1,118,0.0,0,0,0,0,0.0,0.0,2
12227,1,118,0.0,0,0,0,0,0.0,0.0,2
12228,1,129,0.0,0,0,0,0,0.0,0.0,2
12229,1,130,0.0,0,0,0,0,0.0,0.0,2
12230,1,5,0.0,0,0,0,0,0.0,0.0,2
12231,1,147,0.0,0,0,0,0,0.0,0.0,2
12232,1,116,1.0,0,0,0,0,0.0,0.0,3
12233,1,111,0.0,0,0,0,0,0.0,0.0,2
12234,1,23,0.0,0,0,0,0,0.0,0.0,2
12235,1,133,0.0,0,0,0,0,0.0,1.0,2
12236,1,143,0.0,0,0,0,0,0.0,0.0,2
12237,1,143,0.0,0,0,0,0,0.0,0.0,2
12238,0,149,0.0,0,0,1,0,0.0,0.0,2
12239,1,110,0.0,0,0,0,0,0.0,0.0,3
12240,1,57,0.0,0,0,0,0,0.0,0.0,2
12241,0,149,0.0,0,0,0,0,1.0,0.0,2
12242,1,177,0.0,0,0,0,0,0.0,0.0,3
12243,1,177,0.0,0,0,0,0,0.0,0.0,3
12244,1,177,0.0,0,0,0,0,0.0,0.0,3
12245,1,177,0.0,0,0,0,0,0.0,0.0,3
12246,1,177,0.0,0,0,0,0,0.0,0.0,3
12247,1,177,0.0,0,0,0,0,0.0,0.0,3
12248,1,177,0.0,0,0,0,0,0.0,0.0,3
12249,1,177,0.0,0,0,0,0,0.0,0.0,3
12250,1,177,0.0,0,0,0,0,0.0,0.0,3
12251,1,177,0.0,0,0,0,0,0.0,0.0,3
12252,1,177,0.0,0,0,0,0,0.0,0.0,3
12253,1,177,0.0,0,0,0,0,0.0,0.0,3
12254,1,70,0.0,0,0,0,0,0.0,0.0,3
12255,1,177,0.0,0,0,0,0,0.0,0.0,3
12256,1,177,0.0,0,0,0,0,0.0,0.0,3
12257,1,177,0.0,0,0,0,0,0.0,0.0,3
12258,1,177,0.0,0,0,0,0,0.0,0.0,3
12259,1,177,0.0,0,0,0,0,0.0,0.0,3
12260,1,177,0.0,0,0,0,0,0.0,0.0,3
12261,1,177,0.0,0,0,0,0,0.0,0.0,3
12262,1,177,0.0,0,0,0,0,0.0,0.0,3
12263,1,177,0.0,0,0,0,0,0.0,0.0,3
12264,0,179,0.0,0,0,0,0,0.0,1.0,2
12265,1,177,0.0,0,0,0,0,0.0,0.0,3
12266,1,177,0.0,0,0,0,0,0.0,0.0,3
12267,1,70,0.0,0,0,0,0,0.0,0.0,3
12268,1,177,0.0,0,0,0,0,0.0,0.0,3
12269,1,114,0.0,0,0,0,0,0.0,0.0,3
12270,1,49,0.0,0,0,0,0,0.0,0.0,2
12271,1,141,0.0,0,0,0,0,0.0,0.0,3
12272,1,49,0.0,0,0,0,0,0.0,0.0,2
12273,1,91,0.0,0,0,0,0,0.0,0.0,2
12274,1,94,0.0,0,0,0,0,0.0,0.0,2
12275,1,58,0.0,0,0,0,0,0.0,0.0,2
12276,1,124,0.0,0,0,0,0,0.0,0.0,2
12277,0,151,0.0,0,0,0,0,0.0,1.0,2
12278,1,54,0.0,0,0,0,0,0.0,0.0,2
